kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
7673192,K02722.03,Kepler-402 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,4.028770970,2.4040000e-05,-2.4040000e-05,133.7677400,4.870000e-03,-4.870000e-03,0.1930,0.2650,-0.1930,3.17300,0.13300,-0.13300,1.0040e+02,6.000e+00,-6.000e+00,1.21,2.100e-01,-1.900e-01,1311.0,,,699.45,342.32,-244.92,18.60,2,q1_q17_dr25_tce,6052.00,121.00,-133.00,4.285,0.137,-0.112,1.2020,0.2080,-0.1890,288.370240,43.354610,13.268
7673192,K02722.04,Kepler-402 d,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,8.921143180,7.2390000e-05,-7.2390000e-05,137.4907100,6.320000e-03,-6.320000e-03,0.1200,0.3360,-0.1200,3.93300,0.18300,-0.18300,1.1080e+02,7.800e+00,-7.800e+00,1.27,2.200e-01,-2.000e-01,1006.0,,,241.79,118.34,-84.66,15.30,4,q1_q17_dr25_tce,6052.00,121.00,-133.00,4.285,0.137,-0.112,1.2020,0.2080,-0.1890,288.370240,43.354610,13.268
11807274,K00262.01,Kepler-50 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.812858620,2.8230000e-05,-2.8230000e-05,172.6138000,2.850000e-03,-2.850000e-03,0.0300,0.4280,-0.0300,4.09800,0.07680,-0.07680,1.1730e+02,4.000e+00,-4.000e+00,1.68,9.000e-02,-9.000e-02,1196.0,,,483.06,75.70,-66.21,32.30,2,q1_q17_dr25_tce,6237.00,62.00,-74.00,4.136,0.033,-0.030,1.5430,0.0840,-0.0750,288.100860,50.033718,10.421
7670943,K00269.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,18.011649740,5.1220000e-05,-5.1220000e-05,185.0916200,2.380000e-03,-2.380000e-03,0.9240,0.0410,-0.6690,6.73670,0.05960,-0.05960,1.0780e+02,2.100e+00,-2.100e+00,1.83,7.000e-02,-1.100e-01,900.0,,,155.37,23.54,-27.37,60.80,1,q1_q17_dr25_tce,6477.00,103.00,-116.00,4.224,0.033,-0.027,1.4590,0.0580,-0.0860,287.345730,43.378391,10.927
6697756,K02798.01,Kepler-1351 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,0.916142298,1.8090000e-06,-1.8090000e-06,132.0222100,1.670000e-03,-1.670000e-03,0.2320,0.2560,-0.2320,1.15550,0.05450,-0.05450,9.8500e+01,5.100e+00,-5.100e+00,0.60,5.000e-02,-5.000e-02,1212.0,,,507.47,142.79,-136.35,23.00,1,q1_q17_dr25_tce,4374.00,118.00,-131.00,4.639,0.052,-0.024,0.6140,0.0450,-0.0560,293.608730,42.197681,14.107
5649833,K02799.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.597933473,2.0870000e-06,-2.0870000e-06,131.9538600,2.550000e-03,-2.550000e-03,0.5620,0.3610,-0.3300,1.91800,0.11200,-0.11200,1.0600e+02,5.200e+00,-5.200e+00,1.24,3.600e-01,-1.500e-01,2564.0,,,10196.42,8282.43,-3267.16,26.00,1,q1_q17_dr25_tce,6543.00,148.00,-198.00,4.382,0.060,-0.180,1.1590,0.3330,-0.1430,299.078830,40.832291,13.364
10518399,K02800.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.696364940,1.5660000e-05,-1.5660000e-05,132.9937200,4.670000e-03,-4.670000e-03,0.6280,0.3080,-0.4150,3.89200,0.15900,-0.15900,1.0900e+02,5.800e+00,-5.800e+00,1.24,4.000e-01,-3.200e-01,1406.0,,,925.14,863.78,-471.79,22.20,1,q1_q17_dr25_tce,5653.00,152.00,-152.00,4.250,0.282,-0.212,1.1390,0.3630,-0.2970,283.737060,47.797131,14.515
5905822,K02801.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,6.992050210,3.8380000e-05,-3.8380000e-05,138.0514700,4.930000e-03,-4.930000e-03,0.9440,0.0060,-0.7230,5.03700,0.12200,-0.12200,3.3400e+01,1.600e+00,-1.600e+00,1.06,1.800e-01,-2.000e-01,1194.0,,,479.87,237.62,-188.60,24.40,1,q1_q17_dr25_tce,6057.00,134.00,-121.00,4.139,0.168,-0.112,1.4670,0.2500,-0.2770,299.160490,41.143730,10.787
10793172,K02871.01,Kepler-1693 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,12.099906500,1.0870000e-04,-1.0870000e-04,143.0442400,8.110000e-03,-8.110000e-03,0.1400,0.3070,-0.1400,3.55800,0.20900,-0.20900,1.6550e+02,1.220e+01,-1.220e+01,1.39,2.100e-01,-2.000e-01,807.0,,,100.37,38.77,-31.09,15.10,1,q1_q17_dr25_tce,5553.00,74.00,-74.00,4.330,0.137,-0.100,1.0980,0.1610,-0.1610,290.201630,48.185822,14.754
10793172,K02871.02,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0,5.363750160,3.9040000e-05,-3.9040000e-05,134.6501400,6.090000e-03,-6.090000e-03,0.0080,0.4480,-0.0080,2.94000,0.19900,-0.19900,1.1430e+02,9.300e+00,-9.300e+00,1.15,1.700e-01,-1.600e-01,1059.0,,,296.73,114.62,-91.93,14.40,2,q1_q17_dr25_tce,5553.00,74.00,-74.00,4.330,0.137,-0.100,1.0980,0.1610,-0.1610,290.201630,48.185822,14.754
7136729,K02872.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,3.173194070,2.0580000e-05,-2.0580000e-05,133.3836500,5.080000e-03,-5.080000e-03,0.2110,0.2430,-0.2110,2.51200,0.16200,-0.16200,1.3580e+02,1.010e+01,-1.010e+01,0.91,1.200e-01,-1.200e-01,1077.0,,,318.23,146.09,-102.36,16.20,1,q1_q17_dr25_tce,5369.00,160.00,-160.00,4.508,0.105,-0.095,0.7840,0.1090,-0.0980,296.886540,42.655079,14.162
6364276,K02873.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,5.243683020,7.9260000e-05,-7.9260000e-05,132.7109000,1.400000e-02,-1.400000e-02,0.0060,0.4110,-0.0060,10.87300,0.32600,-0.32600,2.2540e+02,7.100e+00,-7.100e+00,0.91,6.000e-02,-8.000e-02,654.0,,,43.13,11.79,-12.29,36.90,1,q1_q17_dr25_tce,4194.00,126.00,-139.00,4.633,0.053,-0.021,0.6290,0.0400,-0.0600,291.898930,41.744492,15.290
4367854,K02876.01,,CANDIDATE,CANDIDATE,0.2760,0,0,0,0,5.195202100,1.8080000e-05,-1.8080000e-05,133.3440100,3.170000e-03,-3.170000e-03,0.6040,0.0200,-0.4850,2.15520,0.09610,-0.09610,3.2080e+02,1.920e+01,-1.920e+01,1.37,1.300e-01,-1.500e-01,836.0,,,115.35,41.01,-32.90,17.70,1,q1_q17_dr25_tce,5044.00,151.00,-136.00,4.551,0.078,-0.048,0.7380,0.0720,-0.0790,292.379030,39.435841,14.937
5108946,K02955.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.591280187,1.3350000e-06,-1.3350000e-06,131.7440600,1.890000e-03,-1.890000e-03,0.3950,0.0760,-0.3950,1.16560,0.07760,-0.07760,1.3500e+02,8.000e+00,-8.000e+00,1.30,4.200e-01,-1.400e-01,2385.0,,,7620.01,7272.84,-2433.79,21.60,1,q1_q17_dr25_tce,6246.00,174.00,-239.00,4.433,0.050,-0.200,1.0920,0.3530,-0.1180,294.471250,40.278759,15.046
8801316,K02956.01,Kepler-1394 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.937667860,3.4420000e-05,-3.4420000e-05,135.2772400,8.100000e-03,-8.100000e-03,0.2260,0.2160,-0.2260,4.65500,0.19500,-0.19500,2.4300e+01,1.700e+00,-1.700e+00,1.36,1.600e-01,-3.700e-01,1947.0,,,3388.82,1199.11,-1737.79,16.80,1,q1_q17_dr25_tce,6277.00,126.00,-113.00,3.728,0.218,-0.073,2.7410,0.3240,-0.7570,283.453190,45.084141,11.801
10597693,K02958.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,31.608437100,2.4200000e-04,-2.4200000e-04,134.6828500,5.780000e-03,-5.780000e-03,0.0220,0.4200,-0.0210,3.67500,0.15300,-0.15300,3.3160e+02,2.340e+01,-2.340e+01,1.89,6.100e-01,-2.000e-01,634.0,,,38.10,36.03,-11.52,16.20,1,q1_q17_dr25_tce,6341.00,169.00,-207.00,4.446,0.054,-0.216,1.0330,0.3340,-0.1110,290.928800,47.887249,14.756
7466270,K02959.01,,CANDIDATE,CANDIDATE,0.7820,0,0,0,0,16.155865600,1.4180000e-04,-1.4180000e-04,140.2301200,7.670000e-03,-7.670000e-03,0.9730,0.0680,-0.6530,3.79800,0.31000,-0.31000,7.3130e+02,4.620e+01,-4.620e+01,2.04,1.400e-01,-1.800e-01,455.0,,,10.10,3.04,-2.93,17.50,1,q1_q17_dr25_tce,4504.00,142.00,-178.00,4.713,0.058,-0.031,0.5300,0.0380,-0.0460,297.272220,43.098721,15.771
10876237,K02960.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.465943491,5.6040000e-06,-5.6040000e-06,132.3280100,3.240000e-03,-3.240000e-03,0.2110,0.2450,-0.2110,1.51300,0.11700,-0.11700,5.2300e+01,4.100e+00,-4.100e+00,1.60,3.100e-01,-5.700e-01,2472.0,,,8804.60,5152.88,-5557.89,15.80,1,q1_q17_dr25_tce,6230.00,171.00,-171.00,3.847,0.300,-0.100,2.1900,0.4220,-0.7840,297.317600,48.239368,13.147
12314973,K00279.01,Kepler-450 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,28.454890910,2.4860000e-05,-2.4860000e-05,176.7062650,6.700000e-04,-6.700000e-04,0.5000,0.0610,-0.3520,8.15930,0.05760,-0.05760,1.4186e+03,6.700e+00,-6.700e+00,6.08,3.400e-01,-4.300e-01,769.0,,,82.70,14.47,-14.61,244.70,1,q1_q17_dr25_tce,6206.00,80.00,-74.00,4.159,0.048,-0.032,1.5730,0.0890,-0.1110,295.486510,51.013500,11.684
3346154,K02723.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,1.952711161,2.2560000e-06,-2.2560000e-06,133.1609860,9.670000e-04,-9.670000e-04,0.9620,0.0240,-0.6820,0.87200,0.03560,-0.03560,4.0300e+02,1.890e+01,-1.890e+01,2.58,7.600e-01,-2.600e-01,1403.0,,,917.15,792.53,-264.45,30.70,1,q1_q17_dr25_tce,5741.00,154.00,-188.00,4.495,0.052,-0.208,0.9460,0.2790,-0.0930,292.427490,38.472912,14.575
5308387,K02724.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.620739667,1.7880000e-06,-1.7880000e-06,132.1005100,2.210000e-03,-2.210000e-03,1.1580,0.5220,-0.0840,2.47700,0.11600,-0.11600,1.0820e+02,4.200e+00,-4.200e+00,29.28,8.350e+00,-8.350e+00,2947.0,,,17924.29,14584.77,-9905.59,30.80,1,q1_q17_dr25_tce,6559.00,155.00,-214.00,4.133,0.214,-0.175,1.6020,0.4570,-0.4570,299.507510,40.477428,12.878
6233573,K02725.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.587470828,9.2100000e-07,-9.2100000e-07,131.4978800,1.320000e-03,-1.320000e-03,1.1610,0.7840,-0.0010,2.43820,0.08280,-0.08280,1.9380e+02,4.900e+00,-4.900e+00,51.02,1.394e+01,-3.252e+01,3434.0,,,33039.47,28042.53,-29200.74,48.30,1,q1_q17_dr25_tce,5787.00,193.00,-176.00,3.678,0.756,-0.178,2.6670,0.7290,-1.7000,299.064910,41.508301,13.744
10363281,K02726.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.934924739,3.8590000e-06,-3.8590000e-06,132.1784600,3.270000e-03,-3.270000e-03,0.3090,0.1730,-0.3090,2.05200,0.11900,-0.11900,7.3800e+01,4.600e+00,-4.600e+00,2.29,3.700e-01,-8.600e-01,3156.0,,,23533.00,11752.86,-15294.58,20.30,1,q1_q17_dr25_tce,6477.00,176.00,-176.00,3.781,0.312,-0.098,2.6280,0.4220,-0.9850,299.629520,47.479809,12.310
4861527,K02727.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,25.705455700,2.7680000e-04,-2.7680000e-04,156.6670900,8.380000e-03,-8.380000e-03,0.7220,28.0800,-0.2700,6.05900,0.32700,-0.32700,2.6630e+02,9.600e+00,-9.600e+00,1.75,5.600e-01,-1.800e-01,670.0,,,47.76,44.67,-14.41,27.60,1,q1_q17_dr25_tce,6326.00,169.00,-207.00,4.459,0.054,-0.216,1.0010,0.3200,-0.1070,297.981410,39.900162,13.859
5775129,K02802.01,Kepler-1691 b,CONFIRMED,CANDIDATE,0.9880,0,0,0,0,3.848221890,1.6590000e-05,-1.6590000e-05,131.9185000,3.510000e-03,-3.510000e-03,0.3680,0.1020,-0.3680,2.01300,0.10700,-0.10700,2.0390e+02,1.380e+01,-1.380e+01,1.72,2.800e-01,-2.100e-01,1283.0,,,641.53,273.17,-176.30,17.60,1,q1_q17_dr25_tce,5927.00,71.00,-83.00,4.323,0.105,-0.116,1.1930,0.1980,-0.1480,286.254430,41.021870,14.919
9898447,K02803.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.377524420,1.3510000e-05,-1.3510000e-05,133.3985400,4.770000e-03,-4.770000e-03,0.2560,0.2170,-0.2560,2.30700,0.12700,-0.12700,3.2100e+01,2.300e+00,-2.300e+00,0.53,7.000e-02,-3.000e-02,1278.0,,,632.62,251.89,-110.32,15.90,1,q1_q17_dr25_tce,5615.00,101.00,-123.00,4.505,0.030,-0.120,0.9360,0.1320,-0.0470,294.866880,46.790562,12.258
5307568,K02804.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,2.628380970,1.7730000e-05,-1.7730000e-05,131.6234300,5.780000e-03,-5.780000e-03,0.0870,0.3700,-0.0870,3.19300,0.18100,-0.18100,8.9900e+01,6.800e+00,-6.800e+00,1.01,2.900e-01,-1.400e-01,1375.0,,,846.09,709.78,-287.16,15.30,1,q1_q17_dr25_tce,5884.00,156.00,-191.00,4.408,0.084,-0.196,1.0700,0.3070,-0.1410,299.355190,40.433060,14.037
11135308,K02805.01,Kepler-1352 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,1.877878538,7.3770000e-06,-7.3770000e-06,132.2613100,3.260000e-03,-3.260000e-03,0.2480,0.2110,-0.2480,2.39000,0.10100,-0.10100,4.7500e+01,2.800e+00,-2.800e+00,0.78,1.700e-01,-1.000e-01,1701.0,,,1977.35,1248.88,-642.81,20.60,1,q1_q17_dr25_tce,6324.00,150.00,-188.00,4.352,0.096,-0.144,1.1150,0.2440,-0.1420,290.693730,48.701481,13.295
2985587,K02807.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,3.375716723,9.0590000e-06,-9.0590000e-06,134.2131900,2.230000e-03,-2.230000e-03,0.9820,0.0440,-0.7030,1.54360,0.09330,-0.09330,1.7570e+02,1.050e+01,-1.050e+01,2.34,7.200e-01,-4.100e-01,1472.0,,,1111.66,993.91,-454.54,20.20,1,q1_q17_dr25_tce,6310.00,170.00,-208.00,4.273,0.136,-0.204,1.2820,0.3910,-0.2280,290.480070,38.136688,13.910
6521045,K00041.03,Kepler-100 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,35.333193200,2.2480000e-04,-2.2480000e-04,153.9824900,4.890000e-03,-4.890000e-03,0.6560,0.2700,-0.4330,5.96600,0.12800,-0.12800,9.9700e+01,3.600e+00,-3.600e+00,1.55,1.000e-01,-8.000e-02,670.0,,,47.52,9.21,-7.21,28.80,3,q1_q17_dr25_tce,5788.00,78.00,-78.00,4.122,0.033,-0.027,1.4740,0.0940,-0.0790,291.385990,41.990269,11.197
8077137,K00274.01,Kepler-128 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.089641500,4.6640000e-05,-4.6640000e-05,175.9537100,2.330000e-03,-2.330000e-03,0.0200,0.3850,-0.0200,4.33490,0.06750,-0.06750,7.7800e+01,2.900e+00,-2.900e+00,1.42,9.000e-02,-6.000e-02,968.0,,,207.64,39.38,-27.56,29.50,1,q1_q17_dr25_tce,6063.00,85.00,-73.00,4.061,0.030,-0.030,1.6130,0.0980,-0.0740,282.492220,43.980209,11.390
7019524,K02877.01,Kepler-1376 b,CONFIRMED,CANDIDATE,0.9810,0,0,0,0,5.308739780,4.5500000e-05,-4.5500000e-05,134.2506100,6.400000e-03,-6.400000e-03,0.1730,0.2750,-0.1730,3.01800,0.17500,-0.17500,1.2750e+02,9.100e+00,-9.100e+00,1.08,3.300e-01,-1.200e-01,1042.0,,,279.21,254.05,-82.77,16.70,1,q1_q17_dr25_tce,5914.00,158.00,-193.00,4.483,0.054,-0.216,0.9550,0.2970,-0.0990,286.958440,42.541382,14.699
5106313,K02878.01,Kepler-1694 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,3.895242960,1.7530000e-05,-1.7530000e-05,131.8592900,3.390000e-03,-3.390000e-03,0.2240,0.2370,-0.2240,1.68900,0.10900,-0.10900,1.8900e+02,1.370e+01,-1.370e+01,1.13,4.000e-02,-9.000e-02,956.0,,,197.66,30.36,-38.07,16.20,1,q1_q17_dr25_tce,5018.00,83.00,-75.00,4.492,0.077,-0.028,0.8380,0.0330,-0.0620,293.793580,40.240929,14.756
9825174,K02880.01,Kepler-1377 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,0.740926358,1.8370000e-06,-1.8370000e-06,131.9116300,2.060000e-03,-2.060000e-03,0.2020,0.2570,-0.2020,1.01630,0.06860,-0.06860,1.9550e+02,1.180e+01,-1.180e+01,1.22,3.000e-01,-1.300e-01,1873.0,,,2909.21,2097.90,-879.59,20.00,1,q1_q17_dr25_tce,5618.00,152.00,-169.00,4.494,0.072,-0.168,0.8740,0.2130,-0.0980,289.195470,46.651699,15.918
5642620,K02882.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,75.858003500,7.7440000e-04,-7.7440000e-04,165.5543000,8.580000e-03,-8.580000e-03,0.9350,0.0240,-0.6620,5.38200,0.24000,-0.24000,1.1484e+03,7.710e+01,-7.710e+01,2.72,2.700e-01,-2.200e-01,281.0,,,1.47,0.58,-0.41,16.10,3,q1_q17_dr25_tce,4474.00,156.00,-171.00,4.670,0.032,-0.044,0.6140,0.0620,-0.0500,297.590850,40.814960,15.398
8429415,K02965.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.352564873,7.2570000e-06,-7.2570000e-06,132.0475200,4.410000e-03,-4.410000e-03,0.6690,0.0250,-0.5140,3.46900,0.12400,-0.12400,5.6700e+01,2.000e+00,-2.000e+00,1.45,3.100e-01,-4.500e-01,2447.0,,,8505.97,5316.70,-4905.44,34.90,1,q1_q17_dr25_tce,6463.00,175.00,-175.00,3.959,0.287,-0.123,1.8230,0.3800,-0.5700,291.307530,44.457619,12.709
5014903,K02966.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,7.727688330,4.0690000e-05,-4.0690000e-05,136.1938700,4.620000e-03,-4.620000e-03,0.2030,0.2580,-0.2030,2.06000,0.16500,-0.16500,4.0480e+02,3.430e+01,-3.430e+01,1.89,5.300e-01,-2.300e-01,899.0,,,154.46,132.66,-50.41,14.60,1,q1_q17_dr25_tce,5765.00,173.00,-190.00,4.468,0.067,-0.189,0.9400,0.2680,-0.1150,292.909030,40.152039,15.648
5980783,K02967.01,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0,37.303319700,5.8790000e-04,-5.8790000e-04,133.3072000,1.240000e-02,-1.240000e-02,0.9080,0.0330,-0.6380,7.79300,0.23300,-0.23300,5.5170e+02,3.230e+01,-3.230e+01,2.31,5.700e-01,-2.500e-01,493.0,,,14.00,10.85,-4.22,19.50,1,q1_q17_dr25_tce,5646.00,186.00,-186.00,4.550,0.053,-0.158,0.8170,0.2030,-0.0870,297.199280,41.226429,15.527
8873090,K02968.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,10.164350760,8.6580000e-05,-8.6580000e-05,136.4303400,6.330000e-03,-6.330000e-03,0.9150,0.0020,-0.6500,6.01700,0.16600,-0.16600,3.7700e+01,2.300e+00,-2.300e+00,1.99,3.100e-01,-6.000e-01,1389.0,,,879.94,390.90,-483.90,18.40,1,q1_q17_dr25_tce,6133.00,134.00,-121.00,3.718,0.224,-0.096,2.7100,0.4090,-0.8180,286.580140,45.163822,11.912
8560804,K02969.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,31.972950100,2.9640000e-04,-2.9640000e-04,133.8821800,8.090000e-03,-8.090000e-03,0.7730,0.1340,-0.7730,9.41000,1.40000,-1.40000,1.5630e+02,1.240e+01,-1.240e+01,2.41,4.000e-01,-5.600e-01,757.0,,,77.49,34.21,-34.26,38.30,1,q1_q17_dr25_tce,6007.00,81.00,-81.00,4.064,0.174,-0.101,1.7590,0.2970,-0.4090,292.119450,44.657928,12.567
12008872,K02729.01,Kepler-1327 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.887766500,7.7640000e-05,-7.7640000e-05,141.9543200,4.490000e-03,-4.490000e-03,0.7950,0.1340,-0.5760,4.98100,0.13100,-0.13100,2.5250e+02,1.020e+01,-1.020e+01,1.96,6.000e-01,-3.300e-01,831.0,,,112.85,101.75,-44.05,28.40,1,q1_q17_dr25_tce,6143.00,164.00,-200.00,4.344,0.132,-0.198,1.1160,0.3440,-0.1850,289.064850,50.460972,13.914
8415200,K02730.01,Kepler-1328 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,4.521586140,2.2900000e-05,-2.2900000e-05,133.2180400,3.850000e-03,-3.850000e-03,0.2030,0.2510,-0.2030,3.47020,0.09880,-0.09880,1.0620e+02,4.700e+00,-4.700e+00,1.31,2.100e-01,-2.400e-01,1214.0,,,513.68,211.55,-192.64,26.20,1,q1_q17_dr25_tce,5576.00,83.00,-75.00,4.201,0.182,-0.112,1.2890,0.1980,-0.2420,284.675380,44.417770,13.836
4072333,K02731.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.007750531,6.5090000e-06,-6.5090000e-06,132.5784300,2.650000e-03,-2.650000e-03,0.4200,0.0500,-0.4070,2.07150,0.08860,-0.08860,3.5200e+02,1.900e+01,-1.900e+01,1.64,3.700e-01,-1.600e-01,1319.0,,,716.79,489.85,-198.02,21.80,1,q1_q17_dr25_tce,5645.00,169.00,-169.00,4.549,0.040,-0.160,0.8650,0.1930,-0.0830,295.330140,39.162540,15.664
9886361,K02732.01,Kepler-403 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.031462950,3.6900000e-05,-3.6900000e-05,134.4525000,4.080000e-03,-4.080000e-03,0.0140,0.4330,-0.0140,5.92200,0.11200,-0.11200,8.5400e+01,2.700e+00,-2.700e+00,1.38,2.500e-01,-2.200e-01,1194.0,,,480.26,239.20,-172.62,33.80,1,q1_q17_dr25_tce,6170.00,110.00,-135.00,4.192,0.137,-0.125,1.4990,0.2720,-0.2450,289.921450,46.744560,12.805
9886361,K02732.03,Kepler-403 c,CONFIRMED,CANDIDATE,0.9860,0,0,0,0,54.281194900,3.8120000e-04,-3.8120000e-04,140.7163900,6.080000e-03,-6.080000e-03,0.8500,0.0560,-0.5740,5.51700,0.17500,-0.17500,1.4780e+02,7.600e+00,-7.600e+00,2.07,3.800e-01,-3.400e-01,604.0,,,31.45,15.67,-11.30,20.00,3,q1_q17_dr25_tce,6170.00,110.00,-135.00,4.192,0.137,-0.125,1.4990,0.2720,-0.2450,289.921450,46.744560,12.805
3730335,K02808.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.596087893,7.4100000e-07,-7.4100000e-07,131.8229600,1.050000e-03,-1.050000e-03,0.2830,0.1720,-0.2830,0.71590,0.04530,-0.04530,1.0510e+02,4.900e+00,-4.900e+00,1.92,4.900e-01,-7.400e-01,2967.0,,,18259.79,14318.72,-12328.39,30.30,1,q1_q17_dr25_tce,6049.00,190.00,-232.00,3.997,0.368,-0.123,1.8270,0.4670,-0.7010,285.919430,38.871815,13.484
6528464,K00270.01,Kepler-449 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.582298080,2.7360000e-05,-2.7360000e-05,175.0212900,1.660000e-03,-1.660000e-03,0.0440,0.3670,-0.0440,6.37500,0.05000,-0.05000,1.1870e+02,2.100e+00,-2.100e+00,1.53,5.000e-02,-3.000e-02,917.0,,,167.41,24.38,-12.65,62.10,1,q1_q17_dr25_tce,5587.00,100.00,-58.00,4.091,0.011,-0.011,1.4230,0.0470,-0.0260,293.732820,41.900829,11.411
7428316,K02809.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,7.126846950,5.5790000e-05,-5.5790000e-05,137.4280700,6.730000e-03,-6.730000e-03,0.7100,0.1860,-0.7100,3.17900,0.54900,-0.54900,2.0630e+02,1.730e+01,-1.730e+01,1.38,3.500e-01,-1.300e-01,941.0,,,185.17,140.87,-49.92,20.70,1,q1_q17_dr25_tce,6050.00,164.00,-182.00,4.525,0.044,-0.176,0.8960,0.2310,-0.0820,285.984830,43.090912,14.800
10275766,K02810.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.661749944,2.2820000e-06,-2.2820000e-06,131.8607600,3.040000e-03,-3.040000e-03,1.1690,0.2230,-0.1780,4.11200,0.22300,-0.22300,2.1560e+02,7.800e+00,-7.800e+00,23.92,7.450e+00,-2.650e+00,2420.0,,,8123.02,7466.02,-2549.95,34.50,1,q1_q17_dr25_tce,6363.00,177.00,-221.00,4.386,0.052,-0.195,1.1980,0.3730,-0.1330,292.544800,47.371910,15.396
10275766,K02810.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,354.951180000,2.8170000e-02,-2.8170000e-02,156.9947000,7.480000e-02,-7.480000e-02,0.0405,0.4143,-0.0404,13.02000,2.20000,-2.20000,4.2190e+02,8.010e+01,-8.010e+01,2.53,1.490e+00,-3.600e-01,303.0,,,1.99,3.51,-0.76,7.00,,,6392.00,157.00,-276.00,4.366,0.071,-0.331,1.2300,0.7200,-0.1750,292.544800,47.371910,15.396
6370120,K02811.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,0,1,0,1.354770490,5.9250000e-06,-5.9250000e-06,131.6432100,3.460000e-03,-3.460000e-03,0.2400,0.2350,-0.2400,1.61800,0.14100,-0.14100,1.4530e+02,1.260e+01,-1.260e+01,0.80,4.000e-02,-6.000e-02,1102.0,,,348.90,83.34,-85.51,14.80,1,q1_q17_dr25_tce,4414.00,132.00,-145.00,4.621,0.030,-0.030,0.6890,0.0340,-0.0490,293.728940,41.701210,15.169
